id,price,neighborhood,borough,accommodates,bathrooms,bedrooms,beds,review_scores_rating,number_of_reviews,listing_url
4329728,NA,Chelsea,Manhattan,2,NA,NA,NA,4.55,20,https://www.airbnb.com/rooms/4329728
4331684,NA,Midtown,Manhattan,4,NA,2,NA,4.88,16,https://www.airbnb.com/rooms/4331684
4338541,NA,Morningside Heights,Manhattan,4,NA,1,NA,4.75,8,https://www.airbnb.com/rooms/4338541
4338548,225,Bedford-Stuyvesant,Brooklyn,2,2,2,2,4.87,52,https://www.airbnb.com/rooms/4338548
4339202,NA,Astoria,Queens,1,NA,NA,NA,5,2,https://www.airbnb.com/rooms/4339202
4339924,NA,Bushwick,Brooklyn,3,NA,1,NA,4.81,91,https://www.airbnb.com/rooms/4339924
4343860,NA,Gramercy,Manhattan,4,NA,NA,NA,4.87,15,https://www.airbnb.com/rooms/4343860
4343913,98,Hell's Kitchen,Manhattan,2,1,0,1,5,14,https://www.airbnb.com/rooms/4343913
4349358,NA,Upper West Side,Manhattan,2,NA,NA,NA,4.41,243,https://www.airbnb.com/rooms/4349358
4349695,NA,Flatbush,Brooklyn,3,NA,NA,NA,4.69,32,https://www.airbnb.com/rooms/4349695
4350406,NA,East Village,Manhattan,3,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4350406
4350495,NA,East Harlem,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4350495
4350687,350,Crown Heights,Brooklyn,4,1,3,2,4.67,3,https://www.airbnb.com/rooms/4350687
4351563,NA,Prospect Heights,Brooklyn,2,NA,2,NA,4.71,7,https://www.airbnb.com/rooms/4351563
4352537,282,Gramercy,Manhattan,4,1,2,2,4.69,58,https://www.airbnb.com/rooms/4352537
4354764,96,Canarsie,Brooklyn,2,1,1,1,4.74,163,https://www.airbnb.com/rooms/4354764
4354901,NA,Williamsburg,Brooklyn,1,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4354901
4355934,42,Harlem,Manhattan,1,1,1,1,4.68,186,https://www.airbnb.com/rooms/4355934
4357134,NA,Ditmars Steinway,Queens,4,NA,2,NA,NA,0,https://www.airbnb.com/rooms/4357134
4357496,NA,Harlem,Manhattan,3,NA,1,NA,4.85,13,https://www.airbnb.com/rooms/4357496
4357892,NA,Bay Terrace,Queens,6,NA,4,NA,4.64,94,https://www.airbnb.com/rooms/4357892
4359718,98,Bushwick,Brooklyn,7,1,2,3,4.42,148,https://www.airbnb.com/rooms/4359718
4362570,300,Park Slope,Brooklyn,4,1,1,2,4.85,155,https://www.airbnb.com/rooms/4362570
4364924,NA,Upper West Side,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4364924
4365242,NA,East Harlem,Manhattan,2,NA,NA,NA,4.4,5,https://www.airbnb.com/rooms/4365242
4365276,NA,Williamsburg,Brooklyn,4,NA,1,NA,4.52,274,https://www.airbnb.com/rooms/4365276
4365833,NA,Williamsburg,Brooklyn,2,NA,1,NA,4.75,4,https://www.airbnb.com/rooms/4365833
4366053,69,East Harlem,Manhattan,1,1,1,1,4.65,20,https://www.airbnb.com/rooms/4366053
4377929,136,East Village,Manhattan,4,1,1,3,4.72,294,https://www.airbnb.com/rooms/4377929
4378951,192,Bedford-Stuyvesant,Brooklyn,2,1,1,1,4.9,258,https://www.airbnb.com/rooms/4378951
4383734,NA,Bushwick,Brooklyn,2,NA,1,NA,4.58,12,https://www.airbnb.com/rooms/4383734
4384442,NA,Crown Heights,Brooklyn,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4384442
4384820,NA,Williamsburg,Brooklyn,1,NA,NA,NA,5,1,https://www.airbnb.com/rooms/4384820
4385360,NA,Lower East Side,Manhattan,4,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4385360
4386718,NA,Upper West Side,Manhattan,2,NA,1,NA,5,1,https://www.airbnb.com/rooms/4386718
4387152,100,Williamsburg,Brooklyn,2,1,0,1,4.81,155,https://www.airbnb.com/rooms/4387152
4387491,NA,Bedford-Stuyvesant,Brooklyn,3,NA,1,NA,4.89,9,https://www.airbnb.com/rooms/4387491
4390865,NA,Upper East Side,Manhattan,4,NA,NA,NA,5,3,https://www.airbnb.com/rooms/4390865
4392066,NA,Williamsburg,Brooklyn,1,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4392066
4392596,NA,Ditmars Steinway,Queens,2,NA,NA,NA,4.75,4,https://www.airbnb.com/rooms/4392596
4392996,NA,Upper West Side,Manhattan,3,NA,1,NA,4.25,8,https://www.airbnb.com/rooms/4392996
4394687,NA,Upper East Side,Manhattan,3,NA,NA,NA,4.86,7,https://www.airbnb.com/rooms/4394687
4396939,89,Hell's Kitchen,Manhattan,2,1,1,1,4.77,78,https://www.airbnb.com/rooms/4396939
4397455,90,Canarsie,Brooklyn,6,1,2,5,4.98,85,https://www.airbnb.com/rooms/4397455
4401193,NA,Morningside Heights,Manhattan,2,NA,NA,NA,4.75,4,https://www.airbnb.com/rooms/4401193
4405156,NA,East Harlem,Manhattan,1,NA,1,NA,4.7,99,https://www.airbnb.com/rooms/4405156
4407557,NA,Inwood,Manhattan,4,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4407557
4410249,110,Williamsburg,Brooklyn,1,1,1,1,5,1,https://www.airbnb.com/rooms/4410249
4410643,NA,Upper West Side,Manhattan,5,NA,2,NA,4.67,3,https://www.airbnb.com/rooms/4410643
4412533,NA,East Harlem,Manhattan,2,NA,NA,NA,4.75,72,https://www.airbnb.com/rooms/4412533
4421826,NA,Upper East Side,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4421826
4422017,NA,Prospect-Lefferts Gardens,Brooklyn,2,NA,NA,NA,4.71,7,https://www.airbnb.com/rooms/4422017
4426780,90,Harlem,Manhattan,2,1,0,1,4.56,25,https://www.airbnb.com/rooms/4426780
4426877,NA,Fort Greene,Brooklyn,4,NA,3,NA,4.53,15,https://www.airbnb.com/rooms/4426877
4428027,NA,Prospect Heights,Brooklyn,4,NA,1,NA,4.33,3,https://www.airbnb.com/rooms/4428027
4428854,65,Greenpoint,Brooklyn,1,1,1,1,4.91,197,https://www.airbnb.com/rooms/4428854
4428906,NA,South Slope,Brooklyn,8,NA,3,NA,5,10,https://www.airbnb.com/rooms/4428906
4430645,NA,Bedford-Stuyvesant,Brooklyn,4,NA,2,NA,NA,0,https://www.airbnb.com/rooms/4430645
4430819,NA,East Village,Manhattan,2,NA,1,NA,4.67,3,https://www.airbnb.com/rooms/4430819
4431674,150,Harlem,Manhattan,2,1,1,0,4.44,36,https://www.airbnb.com/rooms/4431674
4435766,NA,West Village,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4435766
4436185,NA,South Slope,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4436185
4436944,57,Crown Heights,Brooklyn,1,1,1,1,4.56,32,https://www.airbnb.com/rooms/4436944
4438459,NA,Chelsea,Manhattan,2,NA,1,NA,4.74,19,https://www.airbnb.com/rooms/4438459
4439664,NA,Fort Greene,Brooklyn,2,NA,NA,NA,4.29,7,https://www.airbnb.com/rooms/4439664
4440181,NA,Bedford-Stuyvesant,Brooklyn,2,NA,NA,NA,4.92,13,https://www.airbnb.com/rooms/4440181
4440538,NA,Elmhurst,Queens,1,NA,1,NA,4.94,17,https://www.airbnb.com/rooms/4440538
4440611,NA,Bushwick,Brooklyn,2,NA,1,NA,4.67,3,https://www.airbnb.com/rooms/4440611
4440751,116,Lower East Side,Manhattan,2,1,0,2,4.54,41,https://www.airbnb.com/rooms/4440751
4446178,NA,Flatbush,Brooklyn,2,NA,1,NA,4,6,https://www.airbnb.com/rooms/4446178
4446862,NA,Crown Heights,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4446862
4447611,NA,Gramercy,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4447611
4447904,NA,Upper West Side,Manhattan,3,NA,2,NA,5,5,https://www.airbnb.com/rooms/4447904
4449058,NA,Harlem,Manhattan,2,NA,NA,NA,4.45,22,https://www.airbnb.com/rooms/4449058
4449611,NA,Bushwick,Brooklyn,4,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4449611
4452723,95,Richmond Hill,Queens,4,1,2,2,4.72,18,https://www.airbnb.com/rooms/4452723
4453233,NA,Hell's Kitchen,Manhattan,5,NA,2,NA,4.2,5,https://www.airbnb.com/rooms/4453233
4453484,250,Williamsburg,Brooklyn,3,1,1,1,4.88,286,https://www.airbnb.com/rooms/4453484
4455301,80,Clinton Hill,Brooklyn,2,1,1,1,4.94,352,https://www.airbnb.com/rooms/4455301
4456004,NA,Bushwick,Brooklyn,2,NA,1,NA,5,4,https://www.airbnb.com/rooms/4456004
4456312,NA,Kingsbridge,Bronx,1,NA,NA,NA,4.9,30,https://www.airbnb.com/rooms/4456312
4456555,NA,South Slope,Brooklyn,6,NA,2,NA,4.71,7,https://www.airbnb.com/rooms/4456555
4457556,NA,East Harlem,Manhattan,2,NA,NA,NA,4.81,67,https://www.airbnb.com/rooms/4457556
4462491,NA,Lower East Side,Manhattan,4,NA,1,NA,5,1,https://www.airbnb.com/rooms/4462491
4462553,NA,West Village,Manhattan,2,NA,2,NA,NA,0,https://www.airbnb.com/rooms/4462553
4464508,76,Flatbush,Brooklyn,4,1,1,2,4.54,37,https://www.airbnb.com/rooms/4464508
4465274,NA,Brooklyn Heights,Brooklyn,4,NA,1,NA,4.83,36,https://www.airbnb.com/rooms/4465274
4469650,795,Harlem,Manhattan,9,2.5,5,6,4.74,282,https://www.airbnb.com/rooms/4469650
4472978,281,Chelsea,Manhattan,2,1,0,1,4.92,339,https://www.airbnb.com/rooms/4472978
4479556,NA,Long Island City,Queens,3,NA,1,NA,4,1,https://www.airbnb.com/rooms/4479556
4480308,NA,Lower East Side,Manhattan,2,NA,NA,NA,4.65,23,https://www.airbnb.com/rooms/4480308
4482158,NA,Park Slope,Brooklyn,3,NA,2,NA,5,2,https://www.airbnb.com/rooms/4482158
4485286,NA,Financial District,Manhattan,4,NA,NA,NA,5,1,https://www.airbnb.com/rooms/4485286
4492303,240,Upper West Side,Manhattan,2,1,1,1,4.77,30,https://www.airbnb.com/rooms/4492303
4492821,NA,Boerum Hill,Brooklyn,2,NA,2,NA,4,2,https://www.airbnb.com/rooms/4492821
4493526,NA,Chelsea,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4493526
4494217,NA,West Village,Manhattan,2,NA,NA,NA,5,1,https://www.airbnb.com/rooms/4494217
4494705,NA,Sunset Park,Brooklyn,1,NA,1,NA,5,1,https://www.airbnb.com/rooms/4494705
4497294,NA,Flatbush,Brooklyn,2,NA,NA,NA,4.7,10,https://www.airbnb.com/rooms/4497294
4498688,262,Bedford-Stuyvesant,Brooklyn,5,2,2,2,4.56,16,https://www.airbnb.com/rooms/4498688
4498798,NA,Hell's Kitchen,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4498798
4498927,NA,Harlem,Manhattan,8,NA,2,NA,4.86,108,https://www.airbnb.com/rooms/4498927
4499097,NA,Upper West Side,Manhattan,2,NA,1,NA,4.8,25,https://www.airbnb.com/rooms/4499097
4500272,NA,Murray Hill,Manhattan,3,NA,NA,NA,5,1,https://www.airbnb.com/rooms/4500272
4500794,NA,Washington Heights,Manhattan,2,NA,NA,NA,4.33,9,https://www.airbnb.com/rooms/4500794
4501164,NA,East Village,Manhattan,2,NA,NA,NA,4.59,61,https://www.airbnb.com/rooms/4501164
4504115,150,Bushwick,Brooklyn,2,1.5,2,1,4.64,81,https://www.airbnb.com/rooms/4504115
4504353,NA,Crown Heights,Brooklyn,2,NA,NA,NA,4,1,https://www.airbnb.com/rooms/4504353
4507262,NA,West Village,Manhattan,4,NA,1,NA,4.58,40,https://www.airbnb.com/rooms/4507262
4508885,NA,Upper West Side,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4508885
4509560,170,Stuyvesant Town,Manhattan,3,1,0,2,4.42,19,https://www.airbnb.com/rooms/4509560
4509664,NA,West Village,Manhattan,4,NA,2,NA,4.5,6,https://www.airbnb.com/rooms/4509664
4513084,NA,Harlem,Manhattan,2,NA,1,NA,5,2,https://www.airbnb.com/rooms/4513084
4514042,82,Bushwick,Brooklyn,1,1.5,1,1,4.9,42,https://www.airbnb.com/rooms/4514042
4515111,239,Hell's Kitchen,Manhattan,2,1,1,1,5,1,https://www.airbnb.com/rooms/4515111
4517848,93,Washington Heights,Manhattan,2,1,1,1,4.67,6,https://www.airbnb.com/rooms/4517848
4518242,NA,Astoria,Queens,2,NA,NA,NA,4.67,3,https://www.airbnb.com/rooms/4518242
4520449,NA,Midwood,Brooklyn,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4520449
4524289,NA,Gowanus,Brooklyn,1,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4524289
4525334,100,Crown Heights,Brooklyn,2,1,1,1,5,1,https://www.airbnb.com/rooms/4525334
4525475,NA,Upper West Side,Manhattan,4,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4525475
4525589,NA,Jackson Heights,Queens,3,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4525589
4530085,NA,East Village,Manhattan,4,NA,2,NA,4,1,https://www.airbnb.com/rooms/4530085
4530160,NA,Williamsburg,Brooklyn,5,NA,1,NA,4.86,7,https://www.airbnb.com/rooms/4530160
4530432,87,Washington Heights,Manhattan,2,1,0,2,4.4,10,https://www.airbnb.com/rooms/4530432
4532913,67,Williamsburg,Brooklyn,1,1,1,1,4.81,425,https://www.airbnb.com/rooms/4532913
4537198,NA,Williamsburg,Brooklyn,3,NA,NA,NA,5,4,https://www.airbnb.com/rooms/4537198
4537389,NA,Midtown,Manhattan,4,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4537389
4537500,45,Astoria,Queens,1,1,1,1,4.5,2,https://www.airbnb.com/rooms/4537500
4538012,85,Harlem,Manhattan,2,1,1,1,4.9,67,https://www.airbnb.com/rooms/4538012
4538901,NA,Williamsburg,Brooklyn,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4538901
4539480,260,Greenpoint,Brooklyn,3,1,1,1,4.92,13,https://www.airbnb.com/rooms/4539480
4539483,NA,Harlem,Manhattan,2,NA,1,NA,4.88,17,https://www.airbnb.com/rooms/4539483
4539520,NA,Crown Heights,Brooklyn,4,NA,1,NA,4.78,9,https://www.airbnb.com/rooms/4539520
4539906,NA,Hell's Kitchen,Manhattan,3,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4539906
4539943,200,Bushwick,Brooklyn,1,1.5,2,1,4.71,99,https://www.airbnb.com/rooms/4539943
4540852,NA,Greenpoint,Brooklyn,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4540852
4541102,118,East Flatbush,Brooklyn,4,1,2,2,4.74,39,https://www.airbnb.com/rooms/4541102
4545999,60,Crown Heights,Brooklyn,1,1,1,1,5,44,https://www.airbnb.com/rooms/4545999
4546721,NA,Williamsburg,Brooklyn,4,NA,1,NA,5,1,https://www.airbnb.com/rooms/4546721
4547143,NA,Bedford-Stuyvesant,Brooklyn,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4547143
4547273,NA,Upper West Side,Manhattan,3,NA,1,NA,4.65,34,https://www.airbnb.com/rooms/4547273
4549248,NA,Williamsburg,Brooklyn,3,NA,1,NA,4.5,2,https://www.airbnb.com/rooms/4549248
4549557,199,Harlem,Manhattan,4,1,1,2,4.33,3,https://www.airbnb.com/rooms/4549557
4549627,NA,Hell's Kitchen,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4549627
4550015,NA,West Village,Manhattan,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4550015
4550602,200,Crown Heights,Brooklyn,3,1,1,2,4.65,110,https://www.airbnb.com/rooms/4550602
4554577,NA,Prospect Heights,Brooklyn,2,NA,1,NA,5,4,https://www.airbnb.com/rooms/4554577
4555241,NA,Astoria,Queens,3,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4555241
4556564,70,Harlem,Manhattan,1,1,1,1,4.93,15,https://www.airbnb.com/rooms/4556564
4557370,99,Inwood,Manhattan,1,1,0,1,4.92,13,https://www.airbnb.com/rooms/4557370
4559096,145,Hell's Kitchen,Manhattan,2,1,1,1,4.97,364,https://www.airbnb.com/rooms/4559096
4564292,NA,Hell's Kitchen,Manhattan,1,NA,1,NA,4.72,188,https://www.airbnb.com/rooms/4564292
4567518,NA,Morningside Heights,Manhattan,4,NA,2,NA,4.73,15,https://www.airbnb.com/rooms/4567518
4571518,NA,South Slope,Brooklyn,1,NA,NA,NA,4,1,https://www.airbnb.com/rooms/4571518
4572225,NA,Morningside Heights,Manhattan,3,NA,1,NA,4.67,12,https://www.airbnb.com/rooms/4572225
4573728,NA,Lower East Side,Manhattan,2,1,2,2,4.89,176,https://www.airbnb.com/rooms/4573728
4573897,80,Inwood,Manhattan,2,1,1,1,4.84,127,https://www.airbnb.com/rooms/4573897
4574224,NA,Harlem,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4574224
4576206,285,Prospect Heights,Brooklyn,2,1,1,2,4.9,142,https://www.airbnb.com/rooms/4576206
4576821,NA,Bedford-Stuyvesant,Brooklyn,2,NA,1,NA,4.8,10,https://www.airbnb.com/rooms/4576821
4581479,NA,Upper West Side,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4581479
4581942,NA,Sunset Park,Brooklyn,3,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4581942
4582087,NA,Hell's Kitchen,Manhattan,1,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4582087
4582785,NA,East Harlem,Manhattan,5,NA,2,NA,4.5,18,https://www.airbnb.com/rooms/4582785
4585748,NA,Williamsburg,Brooklyn,1,NA,2,NA,NA,0,https://www.airbnb.com/rooms/4585748
4586330,NA,Greenpoint,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4586330
4587905,NA,Greenpoint,Brooklyn,4,NA,2,NA,NA,0,https://www.airbnb.com/rooms/4587905
4588689,NA,East Village,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4588689
4592475,NA,Greenpoint,Brooklyn,2,NA,NA,NA,5,7,https://www.airbnb.com/rooms/4592475
4593939,NA,Bedford-Stuyvesant,Brooklyn,3,NA,1,NA,4.74,46,https://www.airbnb.com/rooms/4593939
4594389,175,Upper East Side,Manhattan,4,1,2,3,4.76,25,https://www.airbnb.com/rooms/4594389
4601325,NA,East Harlem,Manhattan,2,NA,NA,NA,5,2,https://www.airbnb.com/rooms/4601325
4603012,NA,Greenpoint,Brooklyn,4,NA,1,NA,5,24,https://www.airbnb.com/rooms/4603012
4604991,85,Bedford-Stuyvesant,Brooklyn,2,1,1,1,4.94,360,https://www.airbnb.com/rooms/4604991
4605840,75,Bedford-Stuyvesant,Brooklyn,2,1,1,1,4.93,101,https://www.airbnb.com/rooms/4605840
4606385,NA,Bushwick,Brooklyn,4,NA,2,NA,5,1,https://www.airbnb.com/rooms/4606385
4606473,NA,East Village,Manhattan,4,NA,2,NA,5,1,https://www.airbnb.com/rooms/4606473
4611203,NA,East Harlem,Manhattan,4,NA,1,NA,4,5,https://www.airbnb.com/rooms/4611203
4611256,NA,Upper East Side,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4611256
4611295,NA,Upper East Side,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4611295
4612401,NA,Bedford-Stuyvesant,Brooklyn,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4612401
4613154,NA,Hell's Kitchen,Manhattan,4,NA,NA,NA,4.26,23,https://www.airbnb.com/rooms/4613154
4614091,258,Gowanus,Brooklyn,5,1,3,3,4.69,13,https://www.airbnb.com/rooms/4614091
4614838,272,Hell's Kitchen,Manhattan,6,1,2,2,4.8,5,https://www.airbnb.com/rooms/4614838
4619579,NA,West Village,Manhattan,3,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4619579
4620505,NA,Williamsburg,Brooklyn,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4620505
4620962,NA,Upper West Side,Manhattan,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4620962
4621213,188,Upper West Side,Manhattan,3,1,2,4,4.64,66,https://www.airbnb.com/rooms/4621213
4621217,199,Gramercy,Manhattan,3,1,1,1,4.29,17,https://www.airbnb.com/rooms/4621217
4621713,149,Gramercy,Manhattan,4,1,1,2,4.5,14,https://www.airbnb.com/rooms/4621713
4623217,NA,East Village,Manhattan,3,NA,NA,NA,4.67,6,https://www.airbnb.com/rooms/4623217
4628804,NA,Sunnyside,Queens,2,NA,NA,NA,5,4,https://www.airbnb.com/rooms/4628804
4629599,NA,South Slope,Brooklyn,2,NA,1,NA,5,1,https://www.airbnb.com/rooms/4629599
4629726,NA,Kew Gardens,Queens,2,NA,NA,NA,4,1,https://www.airbnb.com/rooms/4629726
4629870,155,Boerum Hill,Brooklyn,4,1,0,2,4.8,20,https://www.airbnb.com/rooms/4629870
4632795,500,Upper West Side,Manhattan,1,1,1,1,4.75,12,https://www.airbnb.com/rooms/4632795
4632852,89,Concourse,Bronx,2,1,1,1,4.5,8,https://www.airbnb.com/rooms/4632852
4636643,NA,East Village,Manhattan,2,NA,1,NA,4.83,6,https://www.airbnb.com/rooms/4636643
4637053,250,Long Island City,Queens,4,1,1,4,4.85,176,https://www.airbnb.com/rooms/4637053
4637146,168,Bedford-Stuyvesant,Brooklyn,3,1,1,1,4.74,238,https://www.airbnb.com/rooms/4637146
4638086,474,Williamsburg,Brooklyn,3,1,1,1,4.79,14,https://www.airbnb.com/rooms/4638086
4638668,NA,Greenpoint,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4638668
4639179,NA,Bedford-Stuyvesant,Brooklyn,1,NA,NA,NA,4.73,86,https://www.airbnb.com/rooms/4639179
4639451,NA,Greenpoint,Brooklyn,1,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4639451
4639746,NA,Carroll Gardens,Brooklyn,2,NA,NA,NA,4.93,14,https://www.airbnb.com/rooms/4639746
4641291,NA,Bellerose,Queens,2,NA,NA,NA,4.2,5,https://www.airbnb.com/rooms/4641291
4643192,NA,Gramercy,Manhattan,2,NA,1,NA,4.4,5,https://www.airbnb.com/rooms/4643192
4643199,144,Upper East Side,Manhattan,3,1,1,1,4.5,8,https://www.airbnb.com/rooms/4643199
4644669,375,Upper East Side,Manhattan,2,1,1,2,4.96,102,https://www.airbnb.com/rooms/4644669
4644828,NA,Williamsburg,Brooklyn,2,NA,1,NA,4.8,5,https://www.airbnb.com/rooms/4644828
4645170,89,Hell's Kitchen,Manhattan,2,1,1,1,4.75,83,https://www.airbnb.com/rooms/4645170
4645319,75,East New York,Brooklyn,4,1,2,2,4.58,190,https://www.airbnb.com/rooms/4645319
4654374,703,East Harlem,Manhattan,4,2.5,3,4,5,3,https://www.airbnb.com/rooms/4654374
4659046,NA,East Village,Manhattan,2,NA,NA,NA,4.79,56,https://www.airbnb.com/rooms/4659046
4660022,NA,Greenwich Village,Manhattan,5,2,2,2,4.94,133,https://www.airbnb.com/rooms/4660022
4660964,NA,Williamsburg,Brooklyn,3,NA,2,NA,4.5,18,https://www.airbnb.com/rooms/4660964
4661135,NA,Fort Greene,Brooklyn,1,NA,NA,NA,4.72,18,https://www.airbnb.com/rooms/4661135
4663807,NA,Harlem,Manhattan,2,NA,2,NA,4.5,2,https://www.airbnb.com/rooms/4663807
4666584,450,East Harlem,Manhattan,8,2,2,5,4.86,164,https://www.airbnb.com/rooms/4666584
4666794,NA,Ditmars Steinway,Queens,1,NA,1,NA,5,1,https://www.airbnb.com/rooms/4666794
4667046,275,Astoria,Queens,6,1,3,4,4.86,159,https://www.airbnb.com/rooms/4667046
4668244,150,Harlem,Manhattan,2,1,1,1,4.55,42,https://www.airbnb.com/rooms/4668244
4668252,120,Upper East Side,Manhattan,3,1,0,2,4.85,33,https://www.airbnb.com/rooms/4668252
4671712,NA,Lower East Side,Manhattan,3,NA,NA,NA,4.86,7,https://www.airbnb.com/rooms/4671712
4677654,43,Bushwick,Brooklyn,2,3,1,1,4.4,10,https://www.airbnb.com/rooms/4677654
4678514,NA,Harlem,Manhattan,2,NA,1,NA,4.8,5,https://www.airbnb.com/rooms/4678514
4678742,NA,Greenwich Village,Manhattan,4,NA,2,NA,NA,0,https://www.airbnb.com/rooms/4678742
4678795,NA,Bedford-Stuyvesant,Brooklyn,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4678795
4679967,NA,Harlem,Manhattan,2,NA,NA,NA,4.83,6,https://www.airbnb.com/rooms/4679967
4685985,NA,Williamsburg,Brooklyn,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4685985
4686678,NA,Hell's Kitchen,Manhattan,2,NA,NA,NA,5,2,https://www.airbnb.com/rooms/4686678
4687730,NA,Hell's Kitchen,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4687730
4688209,86,Harlem,Manhattan,1,1,1,1,4.96,23,https://www.airbnb.com/rooms/4688209
4688418,172,Upper East Side,Manhattan,4,1,2,3,4.8,10,https://www.airbnb.com/rooms/4688418
4691649,NA,Williamsburg,Brooklyn,2,NA,NA,NA,5,1,https://www.airbnb.com/rooms/4691649
4693338,NA,Bedford-Stuyvesant,Brooklyn,2,NA,NA,NA,4.5,2,https://www.airbnb.com/rooms/4693338
4694480,325,Cobble Hill,Brooklyn,6,1,2,3,4.93,235,https://www.airbnb.com/rooms/4694480
4695408,NA,Washington Heights,Manhattan,2,NA,NA,NA,4.5,2,https://www.airbnb.com/rooms/4695408
4699061,NA,Sunset Park,Brooklyn,1,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4699061
4700082,NA,Fort Greene,Brooklyn,2,NA,1,NA,4.78,18,https://www.airbnb.com/rooms/4700082
4700565,NA,Bushwick,Brooklyn,2,NA,NA,NA,4,1,https://www.airbnb.com/rooms/4700565
4700809,NA,Kensington,Brooklyn,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4700809
4704813,NA,Upper East Side,Manhattan,4,NA,2,NA,5,8,https://www.airbnb.com/rooms/4704813
4705670,60,Astoria,Queens,2,1,1,1,4.9,94,https://www.airbnb.com/rooms/4705670
4706957,NA,East Harlem,Manhattan,2,NA,NA,NA,4.5,4,https://www.airbnb.com/rooms/4706957
4707057,NA,Harlem,Manhattan,1,NA,NA,NA,5,1,https://www.airbnb.com/rooms/4707057
4707159,NA,Hell's Kitchen,Manhattan,1,NA,NA,NA,4,1,https://www.airbnb.com/rooms/4707159
4707959,40,Harlem,Manhattan,1,1,1,1,4.73,15,https://www.airbnb.com/rooms/4707959
4708314,NA,Williamsburg,Brooklyn,3,NA,1,NA,4.67,12,https://www.airbnb.com/rooms/4708314
4709252,NA,East Harlem,Manhattan,2,NA,1,NA,5,1,https://www.airbnb.com/rooms/4709252
4710310,NA,Astoria,Queens,2,NA,1,NA,NA,0,https://www.airbnb.com/rooms/4710310
4710315,NA,Greenpoint,Brooklyn,4,NA,2,NA,4.75,8,https://www.airbnb.com/rooms/4710315
4710488,NA,Midtown,Manhattan,2,NA,NA,NA,4.67,3,https://www.airbnb.com/rooms/4710488
4711070,125,Woodside,Queens,1,1,1,1,4.83,24,https://www.airbnb.com/rooms/4711070
4711396,99,Astoria,Queens,2,1,1,1,5,1,https://www.airbnb.com/rooms/4711396
4714854,160,Upper East Side,Manhattan,3,1,2,2,4.5,14,https://www.airbnb.com/rooms/4714854
4716349,NA,East Harlem,Manhattan,2,NA,NA,NA,NA,0,https://www.airbnb.com/rooms/4716349
